"data_hora","idade","genero","periodo","indice_aprendizado","aspecto","disciplinas","avaliacao","tipo","comp_cursadas","mat_cursadas","prat_cursadas"
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"prob_ger_temp","comp",1,"dificuldade",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"prob_ger_temp","prat",1,"dificuldade",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"falta_contato","mat",3,"dificuldade",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"falta_contato","comp",3,"dificuldade",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"falta_contato","prat",3,"dificuldade",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"amb_nao_prod","mat",4,"dificuldade",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"amb_nao_prod","comp",4,"dificuldade",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"amb_nao_prod","prat",4,"dificuldade",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"flex_horario","mat",3,"positivo",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"flex_horario","comp",3,"positivo",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"flex_horario","prat",3,"positivo",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"estrut_clara","mat",4,"positivo",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"estrut_clara","comp",4,"positivo",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"estrut_clara","prat",4,"positivo",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"ritmo_proprio","mat",4,"positivo",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"ritmo_proprio","comp",4,"positivo",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"ritmo_proprio","prat",4,"positivo",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"prob_tec","mat",1,"dificuldade",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"prob_tec","comp",3,"dificuldade",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"prob_tec","prat",4,"dificuldade",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"comunic_prej","mat",5,"dificuldade",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"comunic_prej","comp",5,"dificuldade",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"comunic_prej","prat",5,"dificuldade",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"prob_ger_temp","mat",5,"dificuldade",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"prob_ger_temp","comp",5,"dificuldade",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"prob_ger_temp","prat",5,"dificuldade",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"falta_contato","mat",5,"dificuldade",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"falta_contato","comp",5,"dificuldade",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"falta_contato","prat",5,"dificuldade",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"amb_nao_prod","mat",5,"dificuldade",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"amb_nao_prod","comp",5,"dificuldade",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"amb_nao_prod","prat",5,"dificuldade",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"flex_horario","mat",5,"positivo",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"flex_horario","comp",5,"positivo",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"flex_horario","prat",5,"positivo",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"estrut_clara","mat",3,"positivo",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"estrut_clara","comp",3,"positivo",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"estrut_clara","prat",3,"positivo",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"ritmo_proprio","mat",3,"positivo",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"ritmo_proprio","comp",3,"positivo",1,0,0
"2021/08/10 3:56:12 PM GMT-3",21,"Feminino","2017.2",1,"ritmo_proprio","prat",3,"positivo",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"prob_tec","mat",2,"dificuldade",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"prob_tec","comp",2,"dificuldade",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"prob_tec","prat",2,"dificuldade",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"comunic_prej","mat",4,"dificuldade",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"comunic_prej","comp",4,"dificuldade",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"comunic_prej","prat",4,"dificuldade",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"prob_ger_temp","mat",5,"dificuldade",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"prob_ger_temp","comp",4,"dificuldade",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"prob_ger_temp","prat",5,"dificuldade",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"falta_contato","mat",3,"dificuldade",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"falta_contato","comp",3,"dificuldade",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"falta_contato","prat",3,"dificuldade",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"amb_nao_prod","mat",2,"dificuldade",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"amb_nao_prod","comp",2,"dificuldade",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"amb_nao_prod","prat",2,"dificuldade",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"flex_horario","mat",5,"positivo",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"flex_horario","comp",5,"positivo",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"flex_horario","prat",5,"positivo",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"estrut_clara","mat",4,"positivo",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"estrut_clara","comp",4,"positivo",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"estrut_clara","prat",4,"positivo",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"ritmo_proprio","mat",2,"positivo",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"ritmo_proprio","comp",2,"positivo",1,0,0
"2021/08/10 4:03:14 PM GMT-3",20,"Masculino","2018.1",3,"ritmo_proprio","prat",2,"positivo",1,0,0
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"prob_tec","mat",2,"dificuldade",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"prob_tec","comp",2,"dificuldade",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"prob_tec","prat",2,"dificuldade",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"comunic_prej","mat",4,"dificuldade",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"comunic_prej","comp",4,"dificuldade",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"comunic_prej","prat",4,"dificuldade",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"prob_ger_temp","mat",3,"dificuldade",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"prob_ger_temp","comp",3,"dificuldade",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"prob_ger_temp","prat",3,"dificuldade",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"falta_contato","mat",5,"dificuldade",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"falta_contato","comp",5,"dificuldade",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"falta_contato","prat",5,"dificuldade",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"amb_nao_prod","mat",5,"dificuldade",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"amb_nao_prod","comp",5,"dificuldade",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"amb_nao_prod","prat",5,"dificuldade",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"flex_horario","mat",5,"positivo",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"flex_horario","comp",5,"positivo",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"flex_horario","prat",5,"positivo",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"estrut_clara","mat",4,"positivo",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"estrut_clara","comp",4,"positivo",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"estrut_clara","prat",4,"positivo",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"ritmo_proprio","mat",3,"positivo",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"ritmo_proprio","comp",3,"positivo",1,1,1
"2021/08/10 4:07:46 PM GMT-3",21,"Masculino","2018.1",4,"ritmo_proprio","prat",3,"positivo",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"prob_tec","mat",2,"dificuldade",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"prob_tec","comp",2,"dificuldade",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"prob_tec","prat",3,"dificuldade",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"comunic_prej","mat",2,"dificuldade",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"comunic_prej","comp",2,"dificuldade",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"comunic_prej","prat",2,"dificuldade",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"prob_ger_temp","mat",4,"dificuldade",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"prob_ger_temp","comp",4,"dificuldade",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"prob_ger_temp","prat",4,"dificuldade",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"falta_contato","mat",3,"dificuldade",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"falta_contato","comp",3,"dificuldade",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"falta_contato","prat",3,"dificuldade",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"amb_nao_prod","mat",5,"dificuldade",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"amb_nao_prod","comp",5,"dificuldade",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"amb_nao_prod","prat",5,"dificuldade",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"flex_horario","mat",5,"positivo",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"flex_horario","comp",5,"positivo",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"flex_horario","prat",5,"positivo",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"estrut_clara","mat",4,"positivo",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"estrut_clara","comp",4,"positivo",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"estrut_clara","prat",4,"positivo",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"ritmo_proprio","mat",5,"positivo",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"ritmo_proprio","comp",5,"positivo",1,1,1
"2021/08/10 4:46:11 PM GMT-3",22,"Masculino","2017.2",8,"ritmo_proprio","prat",5,"positivo",1,1,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"prob_tec","mat",2,"dificuldade",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"prob_tec","comp",2,"dificuldade",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"prob_tec","prat",2,"dificuldade",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"comunic_prej","mat",2,"dificuldade",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"comunic_prej","comp",2,"dificuldade",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"comunic_prej","prat",2,"dificuldade",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"prob_ger_temp","mat",3,"dificuldade",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"prob_ger_temp","comp",2,"dificuldade",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"prob_ger_temp","prat",3,"dificuldade",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"falta_contato","mat",2,"dificuldade",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"falta_contato","comp",2,"dificuldade",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"falta_contato","prat",1,"dificuldade",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"amb_nao_prod","mat",3,"dificuldade",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"amb_nao_prod","comp",3,"dificuldade",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"amb_nao_prod","prat",4,"dificuldade",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"flex_horario","mat",3,"positivo",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"flex_horario","comp",4,"positivo",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"flex_horario","prat",4,"positivo",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"estrut_clara","mat",3,"positivo",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"estrut_clara","comp",3,"positivo",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"estrut_clara","prat",3,"positivo",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"ritmo_proprio","mat",4,"positivo",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"ritmo_proprio","comp",4,"positivo",1,0,1
"2021/08/10 4:47:39 PM GMT-3",22,"Masculino","2017.1",4,"ritmo_proprio","prat",2,"positivo",1,0,1
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"prob_tec","mat",4,"dificuldade",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"prob_tec","comp",1,"dificuldade",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"prob_tec","prat",1,"dificuldade",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"comunic_prej","mat",1,"dificuldade",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"comunic_prej","comp",1,"dificuldade",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"comunic_prej","prat",1,"dificuldade",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"prob_ger_temp","mat",1,"dificuldade",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"prob_ger_temp","comp",1,"dificuldade",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"prob_ger_temp","prat",1,"dificuldade",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"falta_contato","mat",1,"dificuldade",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"falta_contato","comp",1,"dificuldade",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"falta_contato","prat",1,"dificuldade",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"amb_nao_prod","mat",4,"dificuldade",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"amb_nao_prod","comp",4,"dificuldade",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"amb_nao_prod","prat",4,"dificuldade",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"flex_horario","mat",5,"positivo",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"flex_horario","comp",5,"positivo",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"flex_horario","prat",5,"positivo",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"estrut_clara","mat",5,"positivo",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"estrut_clara","comp",5,"positivo",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"estrut_clara","prat",5,"positivo",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"ritmo_proprio","mat",5,"positivo",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"ritmo_proprio","comp",5,"positivo",1,1,0
"2021/08/10 4:51:40 PM GMT-3",25,"Feminino","2015.2 ou antes",10,"ritmo_proprio","prat",5,"positivo",1,1,0
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"prob_tec","mat",1,"dificuldade",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"prob_tec","comp",1,"dificuldade",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"prob_tec","prat",1,"dificuldade",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"comunic_prej","mat",5,"dificuldade",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"comunic_prej","comp",5,"dificuldade",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"comunic_prej","prat",5,"dificuldade",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"prob_ger_temp","mat",4,"dificuldade",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"prob_ger_temp","comp",4,"dificuldade",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"prob_ger_temp","prat",4,"dificuldade",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"falta_contato","mat",5,"dificuldade",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"falta_contato","comp",5,"dificuldade",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"falta_contato","prat",5,"dificuldade",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"amb_nao_prod","mat",4,"dificuldade",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"amb_nao_prod","comp",4,"dificuldade",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"amb_nao_prod","prat",4,"dificuldade",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"flex_horario","mat",3,"positivo",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"flex_horario","comp",3,"positivo",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"flex_horario","prat",3,"positivo",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"estrut_clara","mat",2,"positivo",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"estrut_clara","comp",2,"positivo",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"estrut_clara","prat",2,"positivo",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"ritmo_proprio","mat",2,"positivo",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"ritmo_proprio","comp",2,"positivo",1,1,1
"2021/08/10 5:22:41 PM GMT-3",24,"Feminino","2017.2",4,"ritmo_proprio","prat",2,"positivo",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"prob_tec","mat",1,"dificuldade",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"prob_tec","comp",1,"dificuldade",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"prob_tec","prat",2,"dificuldade",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"comunic_prej","mat",3,"dificuldade",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"comunic_prej","comp",2,"dificuldade",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"comunic_prej","prat",2,"dificuldade",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"prob_ger_temp","mat",2,"dificuldade",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"prob_ger_temp","comp",2,"dificuldade",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"prob_ger_temp","prat",3,"dificuldade",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"falta_contato","mat",2,"dificuldade",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"falta_contato","comp",2,"dificuldade",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"falta_contato","prat",2,"dificuldade",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"amb_nao_prod","mat",2,"dificuldade",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"amb_nao_prod","comp",2,"dificuldade",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"amb_nao_prod","prat",2,"dificuldade",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"flex_horario","mat",5,"positivo",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"flex_horario","comp",5,"positivo",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"flex_horario","prat",5,"positivo",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"estrut_clara","mat",4,"positivo",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"estrut_clara","comp",4,"positivo",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"estrut_clara","prat",4,"positivo",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"ritmo_proprio","mat",5,"positivo",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"ritmo_proprio","comp",5,"positivo",1,1,1
"2021/08/10 6:47:51 PM GMT-3",21,"Masculino","2018.1",7,"ritmo_proprio","prat",5,"positivo",1,1,1
"2021/08/10 6:52:32 PM GMT-3",24,"Masculino","2018.1",3,"prob_tec","mat",2,"dificuldade",1,1,0
"2021/08/10 6:52:32 PM GMT-3",24,"Masculino","2018.1",3,"prob_tec","comp",2,"dificuldade",1,1,0
"2021/08/10 6:52:32 PM GMT-3",24,"Masculino","2018.1",3,"prob_tec","prat",2,"dificuldade",1,1,0
"2021/08/10 6:52:32 PM GMT-3",24,"Masculino","2018.1",3,"comunic_prej","mat",1,"dificuldade",1,1,0
"2021/08/10 6:52:32 PM GMT-3",24,"Masculino","2018.1",3,"comunic_prej","comp",1,"dificuldade",1,1,0
"2021/08/10 6:52:32 PM GMT-3",24,"Masculino","2018.1",3,"comunic_prej","prat",1,"dificuldade",1,1,0
"2021/08/10 6:52:32 PM GMT-3",24,"Masculino","2018.1",3,"prob_ger_temp","mat",4,"dificuldade",1,1,0
"2021/08/10 6:52:32 PM GMT-3",24,"Masculino","2018.1",3,"prob_ger_temp","comp",4,"dificuldade",1,1,0
"2021/08/10 6:52:32 PM GMT-3",24,"Masculino","2018.1",3,"prob_ger_temp","prat",4,"dificuldade",1,1,0
"2021/08/10 6:52:32 PM GMT-3",24,"Masculino","2018.1",3,"falta_contato","mat",5,"dificuldade",1,1,0
"2021/08/10 6:52:32 PM GMT-3",24,"Masculino","2018.1",3,"falta_contato","comp",5,"dificuldade",1,1,0
